verb,cluster,x,y,z,cluster_center_x,cluster_center_y,cluster_center_z,distance_from_center
extinguish,56,-51.85219736,57.79998841,-28.71792432,-49.65805623,48.9873676,-38.53335812,13.37233269
unify,56,-45.24745524,36.86423498,-34.77803522,-49.65805623,48.9873676,-38.53335812,13.43600371
unite,56,-45.23215214,36.85819138,-34.78451086,-49.65805623,48.9873676,-38.53335812,13.44467919
foment,56,-55.44858835,51.75056795,-50.41010111,-49.65805623,48.9873676,-38.53335812,13.49898375
disperse,56,-48.49646076,59.20472321,-27.31917951,-49.65805623,48.9873676,-38.53335812,15.21517209
repel,56,-48.42748927,59.26472049,-27.31850549,-49.65805623,48.9873676,-38.53335812,15.26142841
sow,56,-55.52190387,51.58006489,-52.69336163,-49.65805623,48.9873676,-38.53335812,15.54388908
confuse,56,-43.32032658,54.01816147,-52.88136928,-49.65805623,48.9873676,-38.53335812,16.47243541
distract,56,-43.30852401,54.00876709,-52.88183342,-49.65805623,48.9873676,-38.53335812,16.47451837
subdue,56,-46.56073533,60.48039013,-26.97771197,-49.65805623,48.9873676,-38.53335812,16.58963296
liberate,56,-40.08147771,35.61633185,-34.95208109,-49.65805623,48.9873676,-38.53335812,16.83214182
banish,56,-37.94580277,39.31111979,-31.257271,-49.65805623,48.9873676,-38.53335812,16.84482403
stun,56,-45.98713505,61.02379452,-26.75574309,-49.65805623,48.9873676,-38.53335812,17.23552875
conquer,56,-35.50696487,40.02799142,-33.10164313,-49.65805623,48.9873676,-38.53335812,17.60759313
vanquish,56,-35.90822038,39.72334064,-30.85753383,-49.65805623,48.9873676,-38.53335812,18.27015217
slay,56,-35.83974265,39.64682089,-30.77047172,-49.65805623,48.9873676,-38.53335812,18.39711957
extricate,56,-39.36269458,33.62247317,-35.26884613,-49.65805623,48.9873676,-38.53335812,18.78114722
heal,56,-36.05585365,37.38840219,-29.67840535,-49.65805623,48.9873676,-38.53335812,19.94908775
terrify,57,-50.65220439,73.05182879,-49.97176066,-50.51981937,70.6304226,-49.8881926,2.426461897
horrify,57,-50.24632218,72.55441566,-51.95471879,-50.51981937,70.6304226,-49.8881926,2.836737644
astonish,57,-51.55453321,72.9258066,-51.25316365,-50.51981937,70.6304226,-49.8881926,2.864012287
overpower,57,-48.63301305,71.60528005,-47.60999674,-50.51981937,70.6304226,-49.8881926,3.114572446
amaze,57,-52.64130255,73.03847259,-50.07465466,-50.51981937,70.6304226,-49.8881926,3.214679406
startle,57,-50.72022858,74.03937589,-50.11348292,-50.51981937,70.6304226,-49.8881926,3.422262716
captivate,57,-53.46448574,71.20237124,-52.0172897,-50.51981937,70.6304226,-49.8881926,3.678483351
agitate,57,-54.01964019,70.19667083,-48.52827861,-50.51981937,70.6304226,-49.8881926,3.779715921
enchant,57,-54.05552708,71.87455018,-49.13868016,-50.51981937,70.6304226,-49.8881926,3.822414334
excite,57,-53.08788576,69.61199246,-52.88861094,-50.51981937,70.6304226,-49.8881926,4.078562873
dazzle,57,-54.22104564,71.52366916,-52.54574203,-50.51981937,70.6304226,-49.8881926,4.643224554
baffle,57,-52.26256076,68.50545439,-53.86565797,-50.51981937,70.6304226,-49.8881926,4.834549436
gratify,57,-54.75662192,72.56650112,-47.32475551,-50.51981937,70.6304226,-49.8881926,5.316963944
confound,57,-50.8508657,66.69969935,-53.68241998,-50.51981937,70.6304226,-49.8881926,5.47323838
fascinate,57,-52.85991218,75.4873365,-52.26764837,-50.51981937,70.6304226,-49.8881926,5.89300065
disorient,57,-46.71298857,71.17947629,-54.48954073,-50.51981937,70.6304226,-49.8881926,5.997151437
bewilder,57,-46.50065369,71.19201568,-54.40521355,-50.51981937,70.6304226,-49.8881926,6.072277806
enlighten,57,-56.70266704,71.84897044,-49.387104,-50.51981937,70.6304226,-49.8881926,6.321673351
irritate,57,-50.96687456,67.96273964,-55.77545656,-50.51981937,70.6304226,-49.8881926,6.478909453
amuse,57,-53.0048209,76.17698729,-52.57484905,-50.51981937,70.6304226,-49.8881926,6.645128689
infuriate,57,-49.42119246,66.06280433,-54.91087558,-50.51981937,70.6304226,-49.8881926,6.877315037
entertain,57,-57.40984773,71.09325116,-50.05025292,-50.51981937,70.6304226,-49.8881926,6.907457168
annoy,57,-51.87179213,67.96134312,-56.24998967,-50.51981937,70.6304226,-49.8881926,7.030240223
enrage,57,-48.44725321,66.11087813,-55.06911375,-50.51981937,70.6304226,-49.8881926,7.180790814
traumatize,57,-44.87223198,71.7971616,-54.55257594,-50.51981937,70.6304226,-49.8881926,7.417074569
uplift,57,-57.55592738,72.68855805,-48.60949863,-50.51981937,70.6304226,-49.8881926,7.441625872
demoralize,57,-46.76682393,66.72254747,-55.08334893,-50.51981937,70.6304226,-49.8881926,7.506404744
exalt,57,-55.46081024,74.2628665,-44.58793061,-50.51981937,70.6304226,-49.8881926,8.105604029
satirize,57,-55.54152213,74.338744,-44.40821386,-50.51981937,70.6304226,-49.8881926,8.306582517
victimize,57,-43.17555286,72.88613831,-53.97596311,-50.51981937,70.6304226,-49.8881926,8.70266463
antagonize,57,-49.92222286,63.10978236,-56.29005981,-50.51981937,70.6304226,-49.8881926,9.894496201
alienate,57,-49.71419179,62.54098785,-56.37491456,-50.51981937,70.6304226,-49.8881926,10.40026693
offend,57,-50.10639445,63.35067703,-57.54303359,-50.51981937,70.6304226,-49.8881926,10.57176458
disappoint,57,-50.27407478,63.44079587,-58.41187149,-50.51981937,70.6304226,-49.8881926,11.15366419
immerse,57,-55.74068131,77.76082787,-40.33533915,-50.51981937,70.6304226,-49.8881926,13.01372689
polarize,57,-53.18294456,57.62224458,-49.57261121,-50.51981937,70.6304226,-49.8881926,13.28173644
impress,57,-42.69821145,70.99850612,-38.59443763,-50.51981937,70.6304226,-49.8881926,13.74270488
torment,57,-42.1546213,74.9002254,-38.0541598,-50.51981937,70.6304226,-49.8881926,15.108014
seduce,57,-41.44657684,72.81103229,-37.5687715,-50.51981937,70.6304226,-49.8881926,15.45467324
befriend,57,-40.82161357,72.75571064,-37.90884139,-50.51981937,70.6304226,-49.8881926,15.55882066
erect,58,10.16580581,24.62087421,-64.42781846,6.410017809,29.70674288,-64.98693516,6.347016238
construct,58,10.05413281,23.91983383,-62.99809265,6.410017809,29.70674288,-64.98693516,7.122035184
build,58,9.855081338,23.47768137,-62.75445674,6.410017809,29.70674288,-64.98693516,7.460136053
install,58,11.82371547,26.10501773,-61.19547459,6.410017809,29.70674288,-64.98693516,7.526999386
equip,58,12.1948013,26.67874308,-60.7387456,6.410017809,29.70674288,-64.98693516,7.789712281
bulldoze,58,5.131874182,31.54872401,-72.64575502,6.410017809,29.70674288,-64.98693516,7.980229768
subdivide,58,5.305250941,31.8286518,-72.64076361,6.410017809,29.70674288,-64.98693516,8.018983553
repackage,58,5.537764697,33.84822398,-72.19084531,6.410017809,29.70674288,-64.98693516,8.355178783
demolish,58,6.856609131,26.73463805,-72.89407608,6.410017809,29.70674288,-64.98693516,8.459061911
raze,58,6.793152898,26.83002579,-73.04139123,6.410017809,29.70674288,-64.98693516,8.561340801
excavate,58,6.179316614,29.41011001,-73.85321257,6.410017809,29.70674288,-64.98693516,8.874237381
retrain,58,13.76089945,30.25117559,-58.70707281,6.410017809,29.70674288,-64.98693516,9.683415671
redevelop,58,6.37021764,26.71368713,-75.91729895,6.410017809,29.70674288,-64.98693516,11.33282045
rezone,58,6.309633037,27.14350466,-76.13616475,6.410017809,29.70674288,-64.98693516,11.44052393
disarm,58,-3.914119946,29.56443552,-60.0530397,6.410017809,29.70674288,-64.98693516,11.44339968
disband,58,-3.969186369,29.60946164,-60.06042519,6.410017809,29.70674288,-64.98693516,11.48946663
reassign,58,13.97895843,36.13817303,-58.81995269,6.410017809,29.70674288,-64.98693516,11.69118594
demote,58,13.90955919,36.56153025,-58.83107786,6.410017809,29.70674288,-64.98693516,11.87963846
renovate,58,6.531427719,21.97137821,-74.10255014,6.410017809,29.70674288,-64.98693516,11.95596267
refurbish,58,6.545386127,21.87607448,-74.13000405,6.410017809,29.70674288,-64.98693516,12.03882888
remodel,58,7.53132881,21.69431459,-74.14364281,6.410017809,29.70674288,-64.98693516,12.21890504
replace,58,19.91383707,30.61826235,-67.7274175,6.410017809,29.70674288,-64.98693516,13.80920873
reconstitute,58,-6.486374199,32.66596214,-60.41672088,6.410017809,29.70674288,-64.98693516,13.99859864
remove,58,20.32059971,30.58016208,-68.45963408,6.410017809,29.70674288,-64.98693516,14.36407977
dismantle,58,-7.108876831,32.13347122,-60.30081651,6.410017809,29.70674288,-64.98693516,14.51238198
rehabilitate,58,3.576080165,18.79015671,-74.14745596,6.410017809,29.70674288,-64.98693516,14.52990701
uproot,58,-7.989665004,32.17838405,-60.21494826,6.410017809,29.70674288,-64.98693516,15.36983195
rebuild,58,1.931062211,16.83143617,-74.39665233,6.410017809,29.70674288,-64.98693516,16.56433951
fortify,58,2.280671196,16.6292173,-74.27718804,6.410017809,29.70674288,-64.98693516,16.56447939
repaint,58,21.47934364,30.43876442,-71.85495901,6.410017809,29.70674288,-64.98693516,16.57679668
reinstall,58,21.76564668,30.77337349,-71.63067147,6.410017809,29.70674288,-64.98693516,16.76521014
sabotage,58,-13.25720791,33.27622189,-59.07081285,6.410017809,29.70674288,-64.98693516,20.84565785
insulate,58,4.467873775,36.72441796,-43.73997675,6.410017809,29.70674288,-64.98693516,22.46002958
wean,58,6.79958886,37.3012539,-43.26092421,6.410017809,29.70674288,-64.98693516,23.01842555
propagate,58,-11.7322859,36.08049571,-81.53537289,6.410017809,29.70674288,-64.98693516,25.36964131
redistribute,59,-1.021408582,51.59952674,-63.95261523,-2.619332665,52.43298727,-63.09614018,1.995386511
nationalize,59,-2.788876424,53.71947436,-64.79041493,-2.619332665,52.43298727,-63.09614018,2.134094906
decimate,59,-3.475544069,54.81340687,-65.38008809,-2.619332665,52.43298727,-63.09614018,3.408212653
politicize,59,-3.849425082,54.94401464,-61.03678919,-2.619332665,52.43298727,-63.09614018,3.472652057
industrialize,59,-3.292379049,54.18512306,-66.20398576,-2.619332665,52.43298727,-63.09614018,3.630657712
formalize,59,-3.899515044,51.85508228,-58.3640651,-2.619332665,52.43298727,-63.09614018,4.936129626
institutionalize,59,-3.616575623,53.59152814,-58.32604431,-2.619332665,52.43298727,-63.09614018,5.009044331
downsize,59,-3.392852662,53.3187594,-68.59953851,-2.619332665,52.43298727,-63.09614018,5.627638818
sterilize,59,3.951119603,49.15189339,-62.97728108,-2.619332665,52.43298727,-63.09614018,7.345103643
sequester,59,4.430834541,49.10869306,-62.52846314,-2.619332665,52.43298727,-63.09614018,7.815244515
segregate,59,4.348267969,48.89232498,-60.69762971,-2.619332665,52.43298727,-63.09614018,8.175365465
dishearten,59,-6.227724758,61.24555784,-65.95868037,-2.619332665,52.43298727,-63.09614018,9.943642687
debilitate,59,-5.915610592,61.21528906,-66.44263571,-2.619332665,52.43298727,-63.09614018,9.959583585
constrict,59,-7.770073245,59.48773428,-68.19030991,-2.619332665,52.43298727,-63.09614018,10.11188158
foreclose,59,6.481273109,47.2531716,-64.69557504,-2.619332665,52.43298727,-63.09614018,10.59290837
hospitalize,59,7.319582143,48.9134387,-56.79586245,-2.619332665,52.43298727,-63.09614018,12.2826198
dislocate,59,-4.831120693,64.54972457,-66.85646425,-2.619332665,52.43298727,-63.09614018,12.87817403
amputate,59,-4.454137751,64.98504973,-67.42715597,-2.619332665,52.43298727,-63.09614018,13.40442015
immobilize,59,-5.396914131,66.81702884,-64.78639695,-2.619332665,52.43298727,-63.09614018,14.7469515
incapacitate,59,-5.467417321,66.9752529,-64.57550391,-2.619332665,52.43298727,-63.09614018,14.89219906
inundate,59,-13.59487965,53.73239854,-50.49534582,-2.619332665,52.43298727,-63.09614018,16.76099996
scatter,59,-14.7567449,52.10405925,-51.03906123,-2.619332665,52.43298727,-63.09614018,17.11134484
saturate,59,-14.32666012,53.17069648,-50.3822967,-2.619332665,52.43298727,-63.09614018,17.29877299
purge,59,-8.955988492,40.65580871,-76.04977471,-2.619332665,52.43298727,-63.09614018,18.6185872
cleanse,59,-9.48553206,39.31797602,-77.76086508,-2.619332665,52.43298727,-63.09614018,20.83752314
purify,59,-9.638006879,39.05381548,-78.09049829,-2.619332665,52.43298727,-63.09614018,21.2860236
change,60,-17.35291839,10.06967745,8.559688642,-7.072029946,8.29811485,9.533803842,10.47778611
help,60,-4.524350508,6.491891334,-2.125783996,-7.072029946,8.29811485,9.533803842,12.07058832
switch,60,-19.29886378,9.600805251,8.056815155,-7.072029946,8.29811485,9.533803842,12.38442423
reset,60,-5.194715665,1.273820365,20.28016105,-7.072029946,8.29811485,9.533803842,12.97494567
assist,60,-5.173900749,6.631974146,-3.345641241,-7.072029946,8.29811485,9.533803842,13.12474857
enable,60,-0.798389441,5.98453459,-4.082822849,-7.072029946,8.29811485,9.533803842,15.16982997
allow,60,-0.34279939,5.831266503,-4.338246932,-7.072029946,8.29811485,9.533803842,15.61414991
permit,60,-0.009424086,4.956636443,-4.710745588,-7.072029946,8.29811485,9.533803842,16.24663251
compress,61,2.388806367,43.32733796,-4.963889309,5.513663281,33.70596593,-9.850522974,11.23453244
synthesize,61,2.78360013,43.22579674,-4.104121438,5.513663281,33.70596593,-9.850522974,11.44995869
reproduce,61,13.78166109,31.31941402,-20.84959648,5.513663281,33.70596593,-9.850522974,13.96549447
replicate,61,14.43894397,32.38483111,-22.94194718,5.513663281,33.70596593,-9.850522974,15.89941573
sustain,61,-14.7415859,36.27158711,-16.44820027,5.513663281,33.70596593,-9.850522974,21.45662781
infringe,62,-19.2422414,70.35163988,22.59914682,-12.70679427,62.02118822,30.10650054,12.97955523
equate,62,-23.90598825,61.73071624,15.39254442,-12.70679427,62.02118822,30.10650054,18.49342651
mail,65,23.90522785,-58.5523779,-11.09430986,34.10388835,-50.88179501,-5.498144598,13.93440288
father,66,57.92117409,-63.27623112,-4.469494057,54.33122225,-60.36133749,-7.891526066,5.752796028
flash,67,8.086361853,-56.77840263,47.7550113,6.294952525,-63.17779228,48.63811264,6.703820044
dim,67,7.080482766,-57.55126708,52.34682342,6.294952525,-63.17779228,48.63811264,6.784495502
light,67,7.392762507,-57.14005497,52.66211649,6.294952525,-63.17779228,48.63811264,7.338396659
shutter,67,7.145935087,-55.89305245,46.33406082,6.294952525,-63.17779228,48.63811264,7.687669373
frame,68,24.3290416,-51.95590765,36.76585625,25.36278338,-55.33471178,33.4483714,4.846714877
flag,68,18.84221614,-63.66731851,26.00111879,25.36278338,-55.33471178,33.4483714,12.93876746
condone,70,-43.13685112,54.44394823,-0.589234142,-34.36609234,53.93866492,-6.258748853,10.45585567
ban,70,-45.42776959,54.53205418,-2.123990716,-34.36609234,53.93866492,-6.258748853,11.82408725
dissuade,70,-30.12947857,65.02125566,-8.087838194,-34.36609234,53.93866492,-6.258748853,12.00492738
prohibit,70,-45.52675049,54.93374942,-0.98865407,-34.36609234,53.93866492,-6.258748853,12.38242232
discourage,70,-42.28341197,44.25166704,-8.357840035,-34.36609234,53.93866492,-6.258748853,12.68574246
deter,70,-41.84744259,43.5485514,-8.094454681,-34.36609234,53.93866492,-6.258748853,12.93425207
disqualify,70,-29.00907924,65.6740011,-9.307894729,-34.36609234,53.93866492,-6.258748853,13.25567785
prevent,70,-41.84938632,42.91346523,-8.093981942,-34.36609234,53.93866492,-6.258748853,13.45075453
exempt,70,-47.39490819,56.41948918,0.807744379,-34.36609234,53.93866492,-6.258748853,15.0279692
discriminate,70,-47.59903757,56.58372194,1.004292044,-34.36609234,53.93866492,-6.258748853,15.32510781
elect,70,-19.15139527,47.05842,-5.809728742,-34.36609234,53.93866492,-6.258748853,16.70408322
exonerate,70,-24.8627036,67.7002782,-14.01262263,-34.36609234,53.93866492,-6.258748853,18.43417902
absolve,70,-22.29612048,69.87445316,-10.77767496,-34.36609234,53.93866492,-6.258748853,20.49522531
deprive,70,-22.05223815,70.03231534,-10.52942852,-34.36609234,53.93866492,-6.258748853,20.70930452
avert,71,-51.87197914,19.67593948,-18.19052633,-54.32313912,24.42260702,-18.6625975,5.363011212
forestall,71,-51.96734256,19.56514481,-18.21899904,-54.32313912,24.42260702,-18.6625975,5.416779138
encourage,71,-62.51570169,26.77257614,-15.83836846,-54.32313912,24.42260702,-18.6625975,8.978680632
induce,71,-63.0329224,25.95673948,-15.36288587,-54.32313912,24.42260702,-18.6625975,9.439384724
placate,71,-60.08952702,25.49328394,-26.96619155,-54.32313912,24.42260702,-18.6625975,10.16598508
appease,71,-60.08528407,25.47163707,-26.98159992,-54.32313912,24.42260702,-18.6625975,10.17391664
entice,71,-64.36386233,27.94352684,-19.36349894,-54.32313912,24.42260702,-18.6625975,10.66322005
lure,71,-64.33357556,28.07945238,-20.11146277,-54.32313912,24.42260702,-18.6625975,10.75549005
spur,71,-54.92910671,13.78439148,-20.744566,-54.32313912,24.42260702,-18.6625975,10.85695259
stimulate,71,-54.97566918,13.77739669,-20.73164218,-54.32313912,24.42260702,-18.6625975,10.86403444
coax,71,-65.6902171,28.4629573,-17.50312841,-54.32313912,24.42260702,-18.6625975,12.11937542
attract,71,-64.98664138,29.08843315,-22.77750184,-54.32313912,24.42260702,-18.6625975,12.34555189
compel,71,-64.82043168,26.71543377,-12.37300141,-54.32313912,24.42260702,-18.6625975,12.45027005
persuade,71,-64.43760305,27.67873299,-11.73944904,-54.32313912,24.42260702,-18.6625975,12.68206298
convince,71,-64.85983928,28.51213373,-9.42565668,-54.32313912,24.42260702,-18.6625975,14.59682687
assuage,71,-38.13575666,28.53212805,-25.30208129,-54.32313912,24.42260702,-18.6625975,17.97226361
allay,71,-37.75770657,28.22963358,-25.17632096,-54.32313912,24.42260702,-18.6625975,18.20262619
absorb,71,-40.63238778,31.58700138,-8.614777349,-54.32313912,24.42260702,-18.6625975,18.43160082
dispel,71,-36.82284004,27.3956276,-24.84109168,-54.32313912,24.42260702,-18.6625975,18.79556091
mend,71,-37.37309009,31.17880597,-26.62402567,-54.32313912,24.42260702,-18.6625975,19.90815725
overcome,71,-33.00387636,24.17696674,-24.74684658,-54.32313912,24.42260702,-18.6625975,22.17181524
ram,0,-41.6055579,-3.359203961,-12.4960128,-45.90781928,3.724243109,-34.47032377,23.48520849
smash,0,-41.68735016,-3.416172766,-11.9893025,-45.90781928,3.724243109,-34.47032377,23.96234996
plug,2,-44.22805497,-55.94082965,16.55347434,-32.13167612,-67.37669998,22.80045231,17.77993941
brush,3,-41.8416952,-57.0686744,43.15134679,-27.04796907,-62.32288243,43.56723188,15.70458516
scrub,3,-42.47813485,-57.29835132,41.98810239,-27.04796907,-62.32288243,43.56723188,16.30428099
pound,17,15.18708864,-45.27429027,-16.22134142,13.54061436,-41.29820793,-15.47922826,4.367017317
hit,19,7.116444308,-39.40079474,32.69937673,9.710659017,-38.01600113,22.15526329,10.94650316
slam,19,1.597578944,-29.81995965,20.3792147,9.710659017,-38.01600113,22.15526329,11.66839804
